ID,Date,StoreID,MachineType,Amount,Revenue,Revenue ShopA,Revenue ShopB,Revenue ShopC,RO ShopA,RO ShopB,RO ShopC,Alkaline ShopA,Alkaline ShopB,Alkaline ShopC,Hydrogen ShopA,Hydrogen ShopB,Hydrogen ShopC,Ice ShopA,Ice ShopB,Ice ShopC,UV ShopA,UV ShopB,UV ShopC,Mineral ShopA,Mineral ShopB,Mineral ShopC
PAY-01474,2025-01-09,ShopB,Mineral,32.68,,,,,,,,,,,,,,,,,,,,,,
PAY-01475,2025-01-09,ShopB,Mineral,24.87,,,,,,,,,,,,,,,,,,,,,,
PAY-01476,2025-01-09,ShopC,Alkaline,11.14,,,,,,,,,,,,,,,,,,,,,,
PAY-01477,2025-01-09,ShopC,RO,36.4,,,,,,,,,,,,,,,,,,,,,,
PAY-01478,2025-01-09,ShopC,RO,33.94,,,,,,,,,,,,,,,,,,,,,,
PAY-01479,2025-01-09,ShopC,RO,23.03,,,,,,,,,,,,,,,,,,,,,,
PAY-01480,2025-01-09,ShopC,RO,8.04,,,,,,,,,,,,,,,,,,,,,,
PAY-01481,2025-01-09,ShopC,RO,28.42,,,,,,,,,,,,,,,,,,,,,,
PAY-01482,2025-01-09,ShopC,Hydrogen,39.36,,,,,,,,,,,,,,,,,,,,,,
PAY-01483,2025-01-09,ShopC,Ice,16.33,,,,,,,,,,,,,,,,,,,,,,
PAY-01484,2025-01-09,ShopC,Ice,13.68,,,,,,,,,,,,,,,,,,,,,,
PAY-01485,2025-01-09,ShopC,Ice,14.13,,,,,,,,,,,,,,,,,,,,,,
PAY-01486,2025-01-09,ShopC,UV,20.64,,,,,,,,,,,,,,,,,,,,,,
PAY-01487,2025-01-09,ShopC,Mineral,38.39,,,,,,,,,,,,,,,,,,,,,,
PAY-01488,2025-01-09,ShopC,Mineral,15.57,,,,,,,,,,,,,,,,,,,,,,
PAY-01489,2025-01-10,ShopA,Alkaline,25.05,,,,,,,,,,,,,,,,,,,,,,
PAY-01490,2025-01-10,ShopA,Alkaline,14.15,,,,,,,,,,,,,,,,,,,,,,
PAY-01491,2025-01-10,ShopA,Alkaline,17.58,,,,,,,,,,,,,,,,,,,,,,
PAY-01492,2025-01-10,ShopA,Alkaline,13.27,,,,,,,,,,,,,,,,,,,,,,
PAY-01493,2025-01-10,ShopA,Alkaline,28.37,,,,,,,,,,,,,,,,,,,,,,
PAY-01494,2025-01-10,ShopA,RO,15.74,,,,,,,,,,,,,,,,,,,,,,
PAY-01495,2025-01-10,ShopA,RO,19.19,,,,,,,,,,,,,,,,,,,,,,
PAY-01496,2025-01-10,ShopA,RO,22.59,,,,,,,,,,,,,,,,,,,,,,
PAY-01497,2025-01-10,ShopA,Hydrogen,31.94,,,,,,,,,,,,,,,,,,,,,,
PAY-01498,2025-01-10,ShopA,Hydrogen,29.16,,,,,,,,,,,,,,,,,,,,,,
PAY-01499,2025-01-10,ShopA,Hydrogen,27.35,,,,,,,,,,,,,,,,,,,,,,
PAY-01500,2025-01-10,ShopA,Hydrogen,37.92,,,,,,,,,,,,,,,,,,,,,,
PAY-01501,2025-01-10,ShopA,Hydrogen,17.86,,,,,,,,,,,,,,,,,,,,,,
PAY-01502,2025-01-10,ShopA,Ice,12.67,,,,,,,,,,,,,,,,,,,,,,
PAY-01503,2025-01-10,ShopA,UV,21.74,,,,,,,,,,,,,,,,,,,,,,
PAY-01504,2025-01-10,ShopA,Mineral,31.17,,,,,,,,,,,,,,,,,,,,,,
PAY-01505,2025-01-10,ShopA,Mineral,26.2,,,,,,,,,,,,,,,,,,,,,,
PAY-01506,2025-01-10,ShopA,Mineral,19.55,,,,,,,,,,,,,,,,,,,,,,
PAY-01507,2025-01-10,ShopB,Alkaline,36.95,,,,,,,,,,,,,,,,,,,,,,
PAY-01508,2025-01-10,ShopB,Alkaline,31.51,,,,,,,,,,,,,,,,,,,,,,
PAY-01509,2025-01-10,ShopB,Alkaline,33.07,,,,,,,,,,,,,,,,,,,,,,
PAY-01510,2025-01-10,ShopB,Alkaline,33.9,,,,,,,,,,,,,,,,,,,,,,
PAY-01511,2025-01-10,ShopB,RO,28.81,,,,,,,,,,,,,,,,,,,,,,
PAY-01512,2025-01-10,ShopB,Hydrogen,35.56,,,,,,,,,,,,,,,,,,,,,,
PAY-01513,2025-01-10,ShopB,Hydrogen,7.87,,,,,,,,,,,,,,,,,,,,,,
PAY-01514,2025-01-10,ShopB,Hydrogen,20.64,,,,,,,,,,,,,,,,,,,,,,
PAY-01515,2025-01-10,ShopB,Hydrogen,29.63,,,,,,,,,,,,,,,,,,,,,,
PAY-01516,2025-01-10,ShopB,UV,8.93,,,,,,,,,,,,,,,,,,,,,,
PAY-01517,2025-01-10,ShopB,UV,34.01,,,,,,,,,,,,,,,,,,,,,,
PAY-01518,2025-01-10,ShopB,UV,36.6,,,,,,,,,,,,,,,,,,,,,,
PAY-01519,2025-01-10,ShopB,UV,12.08,,,,,,,,,,,,,,,,,,,,,,
PAY-01520,2025-01-10,ShopB,Mineral,10.24,,,,,,,,,,,,,,,,,,,,,,
PAY-01521,2025-01-10,ShopB,Mineral,16.48,,,,,,,,,,,,,,,,,,,,,,
PAY-01522,2025-01-10,ShopB,Mineral,23.21,,,,,,,,,,,,,,,,,,,,,,
PAY-01523,2025-01-10,ShopB,Mineral,9.07,,,,,,,,,,,,,,,,,,,,,,
PAY-01524,2025-01-10,ShopC,Alkaline,30.09,,,,,,,,,,,,,,,,,,,,,,
PAY-01525,2025-01-10,ShopC,RO,8.18,,,,,,,,,,,,,,,,,,,,,,
PAY-01526,2025-01-10,ShopC,RO,22.86,,,,,,,,,,,,,,,,,,,,,,
PAY-01527,2025-01-10,ShopC,RO,33.3,,,,,,,,,,,,,,,,,,,,,,
PAY-01528,2025-01-10,ShopC,Hydrogen,9.62,,,,,,,,,,,,,,,,,,,,,,
PAY-01529,2025-01-10,ShopC,Hydrogen,19.54,,,,,,,,,,,,,,,,,,,,,,
PAY-01530,2025-01-10,ShopC,Hydrogen,24.74,,,,,,,,,,,,,,,,,,,,,,
PAY-01531,2025-01-10,ShopC,Ice,21.18,,,,,,,,,,,,,,,,,,,,,,
PAY-01532,2025-01-10,ShopC,Ice,33.24,,,,,,,,,,,,,,,,,,,,,,
PAY-01533,2025-01-10,ShopC,Ice,30.31,,,,,,,,,,,,,,,,,,,,,,
PAY-01534,2025-01-10,ShopC,Ice,18.86,,,,,,,,,,,,,,,,,,,,,,
PAY-01535,2025-01-10,ShopC,Mineral,12.63,,,,,,,,,,,,,,,,,,,,,,
PAY-01536,2025-01-10,ShopC,Mineral,7.56,,,,,,,,,,,,,,,,,,,,,,
PAY-01537,2025-01-10,ShopC,Mineral,19.83,,,,,,,,,,,,,,,,,,,,,,
PAY-01538,2025-01-10,ShopC,Mineral,29.51,,,,,,,,,,,,,,,,,,,,,,
PAY-01539,2025-01-10,ShopC,Mineral,23.94,,,,,,,,,,,,,,,,,,,,,,
PAY-01540,2025-01-11,ShopA,Hydrogen,6.11,,,,,,,,,,,,,,,,,,,,,,
PAY-01541,2025-01-11,ShopA,Hydrogen,19.31,,,,,,,,,,,,,,,,,,,,,,
PAY-01542,2025-01-11,ShopA,Hydrogen,31.91,,,,,,,,,,,,,,,,,,,,,,
PAY-01543,2025-01-11,ShopA,Ice,39.24,,,,,,,,,,,,,,,,,,,,,,
PAY-01544,2025-01-11,ShopA,Ice,27.61,,,,,,,,,,,,,,,,,,,,,,
PAY-01545,2025-01-11,ShopA,Ice,19.71,,,,,,,,,,,,,,,,,,,,,,
PAY-01546,2025-01-11,ShopA,Ice,39.75,,,,,,,,,,,,,,,,,,,,,,
PAY-01547,2025-01-11,ShopA,Ice,18.39,,,,,,,,,,,,,,,,,,,,,,
PAY-01548,2025-01-11,ShopA,UV,18.15,,,,,,,,,,,,,,,,,,,,,,
PAY-01549,2025-01-11,ShopA,UV,28.9,,,,,,,,,,,,,,,,,,,,,,
PAY-01550,2025-01-11,ShopA,UV,28.16,,,,,,,,,,,,,,,,,,,,,,
PAY-01551,2025-01-11,ShopA,Mineral,9.65,,,,,,,,,,,,,,,,,,,,,,
PAY-01552,2025-01-11,ShopA,Mineral,35.11,,,,,,,,,,,,,,,,,,,,,,
PAY-01553,2025-01-11,ShopA,Mineral,9.15,,,,,,,,,,,,,,,,,,,,,,
PAY-01554,2025-01-11,ShopA,Mineral,39.75,,,,,,,,,,,,,,,,,,,,,,
PAY-01555,2025-01-11,ShopB,Alkaline,23.51,,,,,,,,,,,,,,,,,,,,,,
PAY-01556,2025-01-11,ShopB,Alkaline,30.48,,,,,,,,,,,,,,,,,,,,,,
PAY-01557,2025-01-11,ShopB,Alkaline,12.79,,,,,,,,,,,,,,,,,,,,,,
PAY-01558,2025-01-11,ShopB,Ice,21.21,,,,,,,,,,,,,,,,,,,,,,
PAY-01559,2025-01-11,ShopB,Ice,30.17,,,,,,,,,,,,,,,,,,,,,,
PAY-01560,2025-01-11,ShopB,UV,23.62,,,,,,,,,,,,,,,,,,,,,,
PAY-01561,2025-01-11,ShopB,UV,33.82,,,,,,,,,,,,,,,,,,,,,,
PAY-01562,2025-01-11,ShopB,UV,13.66,,,,,,,,,,,,,,,,,,,,,,
PAY-01563,2025-01-11,ShopB,Mineral,10.43,,,,,,,,,,,,,,,,,,,,,,
PAY-01564,2025-01-11,ShopB,Mineral,11.6,,,,,,,,,,,,,,,,,,,,,,
PAY-01565,2025-01-11,ShopC,Alkaline,31.79,,,,,,,,,,,,,,,,,,,,,,
PAY-01566,2025-01-11,ShopC,Alkaline,6.13,,,,,,,,,,,,,,,,,,,,,,
PAY-01567,2025-01-11,ShopC,Alkaline,28.11,,,,,,,,,,,,,,,,,,,,,,
PAY-01568,2025-01-11,ShopC,Alkaline,26.52,,,,,,,,,,,,,,,,,,,,,,
PAY-01569,2025-01-11,ShopC,Alkaline,37.77,,,,,,,,,,,,,,,,,,,,,,
PAY-01570,2025-01-11,ShopC,Hydrogen,12.21,,,,,,,,,,,,,,,,,,,,,,
PAY-01571,2025-01-11,ShopC,UV,6.18,,,,,,,,,,,,,,,,,,,,,,
PAY-01572,2025-01-11,ShopC,UV,25.92,,,,,,,,,,,,,,,,,,,,,,
PAY-01573,2025-01-11,ShopC,UV,29.62,,,,,,,,,,,,,,,,,,,,,,
PAY-01574,2025-01-11,ShopC,UV,6.7,,,,,,,,,,,,,,,,,,,,,,
PAY-01575,2025-01-11,ShopC,Mineral,6.55,,,,,,,,,,,,,,,,,,,,,,
PAY-01576,2025-01-11,ShopC,Mineral,20.36,,,,,,,,,,,,,,,,,,,,,,
PAY-01577,2025-01-11,ShopC,Mineral,23.89,,,,,,,,,,,,,,,,,,,,,,
PAY-01578,2025-01-11,ShopC,Mineral,31.4,,,,,,,,,,,,,,,,,,,,,,
PAY-01579,2025-01-11,ShopC,Mineral,32.16,,,,,,,,,,,,,,,,,,,,,,
PAY-01580,2025-01-12,ShopA,Alkaline,22.64,,,,,,,,,,,,,,,,,,,,,,
PAY-01581,2025-01-12,ShopA,RO,13.2,,,,,,,,,,,,,,,,,,,,,,
PAY-01582,2025-01-12,ShopA,RO,37.07,,,,,,,,,,,,,,,,,,,,,,
PAY-01583,2025-01-12,ShopA,Hydrogen,16.16,,,,,,,,,,,,,,,,,,,,,,
PAY-01584,2025-01-12,ShopA,Hydrogen,25.93,,,,,,,,,,,,,,,,,,,,,,
PAY-01585,2025-01-12,ShopA,Hydrogen,28.54,,,,,,,,,,,,,,,,,,,,,,
PAY-01586,2025-01-12,ShopA,Hydrogen,16.22,,,,,,,,,,,,,,,,,,,,,,
PAY-01587,2025-01-12,ShopA,Ice,35.67,,,,,,,,,,,,,,,,,,,,,,
PAY-01588,2025-01-12,ShopA,Ice,39.5,,,,,,,,,,,,,,,,,,,,,,
PAY-01589,2025-01-12,ShopA,UV,12.74,,,,,,,,,,,,,,,,,,,,,,
PAY-01590,2025-01-12,ShopA,UV,15.52,,,,,,,,,,,,,,,,,,,,,,
PAY-01591,2025-01-12,ShopA,UV,7.13,,,,,,,,,,,,,,,,,,,,,,
PAY-01592,2025-01-12,ShopA,UV,38.2,,,,,,,,,,,,,,,,,,,,,,
PAY-01593,2025-01-12,ShopA,Mineral,36.91,,,,,,,,,,,,,,,,,,,,,,
PAY-01594,2025-01-12,ShopA,Mineral,26.91,,,,,,,,,,,,,,,,,,,,,,
PAY-01595,2025-01-12,ShopA,Mineral,19.95,,,,,,,,,,,,,,,,,,,,,,
PAY-01596,2025-01-12,ShopA,Mineral,22.35,,,,,,,,,,,,,,,,,,,,,,
PAY-01597,2025-01-12,ShopA,Mineral,39.03,,,,,,,,,,,,,,,,,,,,,,
PAY-01598,2025-01-12,ShopB,Alkaline,28.5,,,,,,,,,,,,,,,,,,,,,,
PAY-01599,2025-01-12,ShopB,Alkaline,32.5,,,,,,,,,,,,,,,,,,,,,,
PAY-01600,2025-01-12,ShopB,Alkaline,16.16,,,,,,,,,,,,,,,,,,,,,,
PAY-01601,2025-01-12,ShopB,Alkaline,19.57,,,,,,,,,,,,,,,,,,,,,,
PAY-01602,2025-01-12,ShopB,Alkaline,10.22,,,,,,,,,,,,,,,,,,,,,,
PAY-01603,2025-01-12,ShopB,RO,11.44,,,,,,,,,,,,,,,,,,,,,,
PAY-01604,2025-01-12,ShopB,RO,23.83,,,,,,,,,,,,,,,,,,,,,,
PAY-01605,2025-01-12,ShopB,RO,13.43,,,,,,,,,,,,,,,,,,,,,,
PAY-01606,2025-01-12,ShopB,Hydrogen,15.53,,,,,,,,,,,,,,,,,,,,,,
PAY-01607,2025-01-12,ShopB,Ice,10.05,,,,,,,,,,,,,,,,,,,,,,
PAY-01608,2025-01-12,ShopB,Ice,21.21,,,,,,,,,,,,,,,,,,,,,,
PAY-01609,2025-01-12,ShopB,Ice,7.02,,,,,,,,,,,,,,,,,,,,,,
PAY-01610,2025-01-12,ShopB,Ice,19.44,,,,,,,,,,,,,,,,,,,,,,
PAY-01611,2025-01-12,ShopB,Ice,19.58,,,,,,,,,,,,,,,,,,,,,,
PAY-01612,2025-01-12,ShopB,UV,9.69,,,,,,,,,,,,,,,,,,,,,,
PAY-01613,2025-01-12,ShopB,UV,13.5,,,,,,,,,,,,,,,,,,,,,,
PAY-01614,2025-01-12,ShopB,UV,12.12,,,,,,,,,,,,,,,,,,,,,,
PAY-01615,2025-01-12,ShopB,UV,27.63,,,,,,,,,,,,,,,,,,,,,,
PAY-01616,2025-01-12,ShopB,Mineral,34.65,,,,,,,,,,,,,,,,,,,,,,
PAY-01617,2025-01-12,ShopB,Mineral,8.24,,,,,,,,,,,,,,,,,,,,,,
PAY-01618,2025-01-12,ShopB,Mineral,30.36,,,,,,,,,,,,,,,,,,,,,,
PAY-01619,2025-01-12,ShopC,Alkaline,6.8,,,,,,,,,,,,,,,,,,,,,,
PAY-01620,2025-01-12,ShopC,RO,28.58,,,,,,,,,,,,,,,,,,,,,,
PAY-01621,2025-01-12,ShopC,RO,26.1,,,,,,,,,,,,,,,,,,,,,,
PAY-01622,2025-01-12,ShopC,RO,35.58,,,,,,,,,,,,,,,,,,,,,,
PAY-01623,2025-01-12,ShopC,Hydrogen,33.16,,,,,,,,,,,,,,,,,,,,,,
PAY-01624,2025-01-12,ShopC,Ice,30.35,,,,,,,,,,,,,,,,,,,,,,
PAY-01625,2025-01-12,ShopC,Ice,24.56,,,,,,,,,,,,,,,,,,,,,,
PAY-01626,2025-01-12,ShopC,Ice,21.78,,,,,,,,,,,,,,,,,,,,,,
PAY-01627,2025-01-12,ShopC,Ice,35.43,,,,,,,,,,,,,,,,,,,,,,
PAY-01628,2025-01-12,ShopC,UV,15.61,,,,,,,,,,,,,,,,,,,,,,
PAY-01629,2025-01-12,ShopC,UV,36.81,,,,,,,,,,,,,,,,,,,,,,
PAY-01630,2025-01-12,ShopC,Mineral,37.8,,,,,,,,,,,,,,,,,,,,,,
PAY-01631,2025-01-13,ShopA,Alkaline,9.11,,,,,,,,,,,,,,,,,,,,,,
PAY-01632,2025-01-13,ShopA,Alkaline,39.99,,,,,,,,,,,,,,,,,,,,,,
PAY-01633,2025-01-13,ShopA,Alkaline,21.76,,,,,,,,,,,,,,,,,,,,,,
PAY-01634,2025-01-13,ShopA,Alkaline,13.49,,,,,,,,,,,,,,,,,,,,,,
PAY-01635,2025-01-13,ShopA,Alkaline,26.15,,,,,,,,,,,,,,,,,,,,,,
PAY-01636,2025-01-13,ShopA,RO,18.88,,,,,,,,,,,,,,,,,,,,,,
PAY-01637,2025-01-13,ShopA,Hydrogen,24.32,,,,,,,,,,,,,,,,,,,,,,
PAY-01638,2025-01-13,ShopA,Ice,18.32,,,,,,,,,,,,,,,,,,,,,,
PAY-01639,2025-01-13,ShopA,Ice,23.68,,,,,,,,,,,,,,,,,,,,,,
PAY-01640,2025-01-13,ShopA,UV,15.79,,,,,,,,,,,,,,,,,,,,,,
PAY-01641,2025-01-13,ShopA,UV,17.59,,,,,,,,,,,,,,,,,,,,,,
PAY-01642,2025-01-13,ShopA,Mineral,21.31,,,,,,,,,,,,,,,,,,,,,,
PAY-01643,2025-01-13,ShopA,Mineral,33.1,,,,,,,,,,,,,,,,,,,,,,
PAY-01644,2025-01-13,ShopA,Mineral,30.28,,,,,,,,,,,,,,,,,,,,,,
PAY-01645,2025-01-13,ShopB,Alkaline,37.0,,,,,,,,,,,,,,,,,,,,,,
PAY-01646,2025-01-13,ShopB,Alkaline,17.97,,,,,,,,,,,,,,,,,,,,,,
PAY-01647,2025-01-13,ShopB,RO,6.6,,,,,,,,,,,,,,,,,,,,,,
PAY-01648,2025-01-13,ShopB,RO,35.24,,,,,,,,,,,,,,,,,,,,,,
PAY-01649,2025-01-13,ShopB,RO,30.94,,,,,,,,,,,,,,,,,,,,,,
PAY-01650,2025-01-13,ShopB,Ice,24.37,,,,,,,,,,,,,,,,,,,,,,
PAY-01651,2025-01-13,ShopB,Ice,25.44,,,,,,,,,,,,,,,,,,,,,,
PAY-01652,2025-01-13,ShopB,UV,19.62,,,,,,,,,,,,,,,,,,,,,,
PAY-01653,2025-01-13,ShopB,UV,10.33,,,,,,,,,,,,,,,,,,,,,,
PAY-01654,2025-01-13,ShopB,UV,16.55,,,,,,,,,,,,,,,,,,,,,,
PAY-01655,2025-01-13,ShopB,UV,18.29,,,,,,,,,,,,,,,,,,,,,,
PAY-01656,2025-01-13,ShopB,UV,34.17,,,,,,,,,,,,,,,,,,,,,,
PAY-01657,2025-01-13,ShopB,Mineral,24.27,,,,,,,,,,,,,,,,,,,,,,
PAY-01658,2025-01-13,ShopB,Mineral,38.02,,,,,,,,,,,,,,,,,,,,,,
PAY-01659,2025-01-13,ShopB,Mineral,16.81,,,,,,,,,,,,,,,,,,,,,,
PAY-01660,2025-01-13,ShopC,Alkaline,38.83,,,,,,,,,,,,,,,,,,,,,,
PAY-01661,2025-01-13,ShopC,Alkaline,27.46,,,,,,,,,,,,,,,,,,,,,,
PAY-01662,2025-01-13,ShopC,Alkaline,22.17,,,,,,,,,,,,,,,,,,,,,,
PAY-01663,2025-01-13,ShopC,RO,30.65,,,,,,,,,,,,,,,,,,,,,,
PAY-01664,2025-01-13,ShopC,Hydrogen,10.92,,,,,,,,,,,,,,,,,,,,,,
PAY-01665,2025-01-13,ShopC,Hydrogen,30.21,,,,,,,,,,,,,,,,,,,,,,
PAY-01666,2025-01-13,ShopC,Ice,11.44,,,,,,,,,,,,,,,,,,,,,,
PAY-01667,2025-01-13,ShopC,Ice,36.13,,,,,,,,,,,,,,,,,,,,,,
PAY-01668,2025-01-13,ShopC,Ice,39.66,,,,,,,,,,,,,,,,,,,,,,
PAY-01669,2025-01-13,ShopC,Mineral,6.18,,,,,,,,,,,,,,,,,,,,,,
PAY-01670,2025-01-13,ShopC,Mineral,34.63,,,,,,,,,,,,,,,,,,,,,,
PAY-01671,2025-01-13,ShopC,Mineral,38.08,,,,,,,,,,,,,,,,,,,,,,
PAY-01672,2025-01-13,ShopC,Mineral,28.39,,,,,,,,,,,,,,,,,,,,,,
PAY-01673,2025-01-14,ShopA,RO,9.81,,,,,,,,,,,,,,,,,,,,,,
PAY-01674,2025-01-14,ShopA,RO,27.07,,,,,,,,,,,,,,,,,,,,,,
PAY-01675,2025-01-14,ShopA,RO,7.38,,,,,,,,,,,,,,,,,,,,,,
PAY-01676,2025-01-14,ShopA,Hydrogen,5.32,,,,,,,,,,,,,,,,,,,,,,
PAY-01677,2025-01-14,ShopA,Ice,20.96,,,,,,,,,,,,,,,,,,,,,,
PAY-01678,2025-01-14,ShopA,Ice,7.12,,,,,,,,,,,,,,,,,,,,,,
PAY-01679,2025-01-14,ShopA,Ice,27.32,,,,,,,,,,,,,,,,,,,,,,
PAY-01680,2025-01-14,ShopA,Ice,37.69,,,,,,,,,,,,,,,,,,,,,,
PAY-01681,2025-01-14,ShopA,UV,28.07,,,,,,,,,,,,,,,,,,,,,,
PAY-01682,2025-01-14,ShopA,UV,5.55,,,,,,,,,,,,,,,,,,,,,,
PAY-01683,2025-01-14,ShopA,UV,23.63,,,,,,,,,,,,,,,,,,,,,,
PAY-01684,2025-01-14,ShopA,Mineral,5.41,,,,,,,,,,,,,,,,,,,,,,
PAY-01685,2025-01-14,ShopA,Mineral,23.53,,,,,,,,,,,,,,,,,,,,,,
PAY-01686,2025-01-14,ShopA,Mineral,14.62,,,,,,,,,,,,,,,,,,,,,,
PAY-01687,2025-01-14,ShopB,Alkaline,5.6,,,,,,,,,,,,,,,,,,,,,,
PAY-01688,2025-01-14,ShopB,Alkaline,33.46,,,,,,,,,,,,,,,,,,,,,,
PAY-01689,2025-01-14,ShopB,RO,20.07,,,,,,,,,,,,,,,,,,,,,,
PAY-01690,2025-01-14,ShopB,RO,37.89,,,,,,,,,,,,,,,,,,,,,,
PAY-01691,2025-01-14,ShopB,RO,11.27,,,,,,,,,,,,,,,,,,,,,,
PAY-01692,2025-01-14,ShopB,RO,37.13,,,,,,,,,,,,,,,,,,,,,,
PAY-01693,2025-01-14,ShopB,RO,23.35,,,,,,,,,,,,,,,,,,,,,,
PAY-01694,2025-01-14,ShopB,Hydrogen,11.72,,,,,,,,,,,,,,,,,,,,,,
PAY-01695,2025-01-14,ShopB,Ice,13.83,,,,,,,,,,,,,,,,,,,,,,
PAY-01696,2025-01-14,ShopB,Ice,17.41,,,,,,,,,,,,,,,,,,,,,,
PAY-01697,2025-01-14,ShopB,Ice,32.82,,,,,,,,,,,,,,,,,,,,,,
PAY-01698,2025-01-14,ShopB,Ice,7.77,,,,,,,,,,,,,,,,,,,,,,
PAY-01699,2025-01-14,ShopB,UV,21.06,,,,,,,,,,,,,,,,,,,,,,
PAY-01700,2025-01-14,ShopB,UV,13.51,,,,,,,,,,,,,,,,,,,,,,
PAY-01701,2025-01-14,ShopB,UV,29.4,,,,,,,,,,,,,,,,,,,,,,
PAY-01702,2025-01-14,ShopB,Mineral,28.94,,,,,,,,,,,,,,,,,,,,,,
PAY-01703,2025-01-14,ShopB,Mineral,34.68,,,,,,,,,,,,,,,,,,,,,,
PAY-01704,2025-01-14,ShopC,Alkaline,39.71,,,,,,,,,,,,,,,,,,,,,,
PAY-01705,2025-01-14,ShopC,Alkaline,27.75,,,,,,,,,,,,,,,,,,,,,,
PAY-01706,2025-01-14,ShopC,Alkaline,6.11,,,,,,,,,,,,,,,,,,,,,,
PAY-01707,2025-01-14,ShopC,Alkaline,19.18,,,,,,,,,,,,,,,,,,,,,,
PAY-01708,2025-01-14,ShopC,Alkaline,18.2,,,,,,,,,,,,,,,,,,,,,,
PAY-01709,2025-01-14,ShopC,RO,6.96,,,,,,,,,,,,,,,,,,,,,,
PAY-01710,2025-01-14,ShopC,RO,5.33,,,,,,,,,,,,,,,,,,,,,,
PAY-01711,2025-01-14,ShopC,RO,11.0,,,,,,,,,,,,,,,,,,,,,,
PAY-01712,2025-01-14,ShopC,Hydrogen,34.59,,,,,,,,,,,,,,,,,,,,,,
PAY-01713,2025-01-14,ShopC,Hydrogen,27.57,,,,,,,,,,,,,,,,,,,,,,
PAY-01714,2025-01-14,ShopC,Hydrogen,16.59,,,,,,,,,,,,,,,,,,,,,,
PAY-01715,2025-01-14,ShopC,UV,37.17,,,,,,,,,,,,,,,,,,,,,,
PAY-01716,2025-01-14,ShopC,UV,13.04,,,,,,,,,,,,,,,,,,,,,,
PAY-01717,2025-01-14,ShopC,UV,36.54,,,,,,,,,,,,,,,,,,,,,,
PAY-01718,2025-01-14,ShopC,UV,29.23,,,,,,,,,,,,,,,,,,,,,,
PAY-01719,2025-01-14,ShopC,Mineral,21.64,,,,,,,,,,,,,,,,,,,,,,
PAY-01720,2025-01-14,ShopC,Mineral,6.63,,,,,,,,,,,,,,,,,,,,,,
PAY-01721,2025-01-14,ShopC,Mineral,7.6,,,,,,,,,,,,,,,,,,,,,,
PAY-01722,2025-01-14,ShopC,Mineral,37.4,,,,,,,,,,,,,,,,,,,,,,
PAY-01723,2025-01-15,ShopA,Alkaline,24.72,,,,,,,,,,,,,,,,,,,,,,
PAY-01724,2025-01-15,ShopA,Alkaline,6.15,,,,,,,,,,,,,,,,,,,,,,
PAY-01725,2025-01-15,ShopA,Alkaline,37.51,,,,,,,,,,,,,,,,,,,,,,
PAY-01726,2025-01-15,ShopA,Alkaline,16.01,,,,,,,,,,,,,,,,,,,,,,
PAY-01727,2025-01-15,ShopA,RO,25.55,,,,,,,,,,,,,,,,,,,,,,
PAY-01728,2025-01-15,ShopA,Hydrogen,33.73,,,,,,,,,,,,,,,,,,,,,,
PAY-01729,2025-01-15,ShopA,Hydrogen,37.51,,,,,,,,,,,,,,,,,,,,,,
PAY-01730,2025-01-15,ShopA,Hydrogen,15.47,,,,,,,,,,,,,,,,,,,,,,
PAY-01731,2025-01-15,ShopA,Hydrogen,24.74,,,,,,,,,,,,,,,,,,,,,,
PAY-01732,2025-01-15,ShopA,Hydrogen,24.83,,,,,,,,,,,,,,,,,,,,,,
PAY-01733,2025-01-15,ShopA,Ice,28.7,,,,,,,,,,,,,,,,,,,,,,
PAY-01734,2025-01-15,ShopA,Ice,23.92,,,,,,,,,,,,,,,,,,,,,,
PAY-01735,2025-01-15,ShopA,Ice,18.43,,,,,,,,,,,,,,,,,,,,,,
PAY-01736,2025-01-15,ShopA,UV,9.9,,,,,,,,,,,,,,,,,,,,,,
PAY-01737,2025-01-15,ShopA,UV,39.6,,,,,,,,,,,,,,,,,,,,,,
PAY-01738,2025-01-15,ShopA,UV,30.35,,,,,,,,,,,,,,,,,,,,,,
PAY-01739,2025-01-15,ShopA,UV,22.53,,,,,,,,,,,,,,,,,,,,,,
PAY-01740,2025-01-15,ShopA,UV,39.1,,,,,,,,,,,,,,,,,,,,,,
PAY-01741,2025-01-15,ShopB,RO,13.13,,,,,,,,,,,,,,,,,,,,,,
PAY-01742,2025-01-15,ShopB,RO,7.66,,,,,,,,,,,,,,,,,,,,,,
PAY-01743,2025-01-15,ShopB,RO,26.18,,,,,,,,,,,,,,,,,,,,,,
PAY-01744,2025-01-15,ShopB,Hydrogen,38.42,,,,,,,,,,,,,,,,,,,,,,
PAY-01745,2025-01-15,ShopB,Hydrogen,18.88,,,,,,,,,,,,,,,,,,,,,,
PAY-01746,2025-01-15,ShopB,Hydrogen,32.07,,,,,,,,,,,,,,,,,,,,,,
PAY-01747,2025-01-15,ShopB,Hydrogen,6.04,,,,,,,,,,,,,,,,,,,,,,
PAY-01748,2025-01-15,ShopB,Ice,32.42,,,,,,,,,,,,,,,,,,,,,,
PAY-01749,2025-01-15,ShopB,Ice,20.77,,,,,,,,,,,,,,,,,,,,,,
PAY-01750,2025-01-15,ShopB,UV,17.45,,,,,,,,,,,,,,,,,,,,,,
